Time,Device,IP Address,Length
17:03:50,ipad,192.168.239.7,997
17:03:51,ipad,192.168.239.7,2126
17:03:57,ipad,192.168.239.7,3113
17:03:59,ipad,192.168.239.7,3650
17:04:00,ipad,192.168.239.7,1216
17:04:03,ipad,192.168.239.7,3226
17:04:04,ipad,192.168.239.7,709
17:04:09,ipad,192.168.239.7,307
17:04:11,ipad,192.168.239.7,2315
17:04:20,ipad,192.168.239.7,3993
17:04:27,ipad,192.168.239.7,2033
17:04:32,ipad,192.168.239.7,3087
17:04:39,ipad,192.168.239.7,3343
17:04:45,ipad,192.168.239.7,2127
17:04:52,ipad,192.168.239.7,2613
17:04:53,ipad,192.168.239.7,3124
17:04:57,ipad,192.168.239.7,1049
17:05:02,ipad,192.168.239.7,3725
17:05:08,ipad,192.168.239.7,1922
17:05:15,ipad,192.168.239.7,2422
17:05:16,ipad,192.168.239.7,1534
17:05:17,ipad,192.168.239.7,485
17:05:19,ipad,192.168.239.7,383
17:05:23,ipad,192.168.239.7,3938
17:05:27,ipad,192.168.239.7,2070
17:05:30,ipad,192.168.239.7,1507
17:05:35,ipad,192.168.239.7,677
17:05:39,ipad,192.168.239.7,2275
17:05:53,ipad,192.168.239.7,3103
17:05:54,ipad,192.168.239.7,3564
17:06:05,ipad,192.168.239.7,3626
17:06:08,ipad,192.168.239.7,3293
17:06:11,ipad,192.168.239.7,891
17:06:13,ipad,192.168.239.7,2440
17:06:23,ipad,192.168.239.7,3775
17:06:27,ipad,192.168.239.7,3684
17:06:37,ipad,192.168.239.7,2644
17:06:38,ipad,192.168.239.7,735
17:06:41,ipad,192.168.239.7,2219
17:06:42,ipad,192.168.239.7,2041
17:06:55,ipad,192.168.239.7,870
17:06:58,ipad,192.168.239.7,3192
17:07:02,ipad,192.168.239.7,555
17:07:03,ipad,192.168.239.7,2585
17:07:07,ipad,192.168.239.7,2927
17:07:16,ipad,192.168.239.7,3634
17:07:21,ipad,192.168.239.7,559
17:07:24,ipad,192.168.239.7,1053
17:07:27,ipad,192.168.239.7,1106
17:07:28,ipad,192.168.239.7,3630
17:07:30,ipad,192.168.239.7,3380
17:07:34,ipad,192.168.239.7,1569
17:07:39,ipad,192.168.239.7,3105
17:07:41,ipad,192.168.239.7,1092
17:07:43,ipad,192.168.239.7,3305
17:07:44,ipad,192.168.239.7,1978
17:07:48,ipad,192.168.239.7,2952
17:07:49,ipad,192.168.239.7,1421
17:07:58,ipad,192.168.239.7,3895
17:08:00,ipad,192.168.239.7,1045
17:08:01,ipad,192.168.239.7,2466
17:08:03,ipad,192.168.239.7,2326
17:08:05,ipad,192.168.239.7,898
17:08:06,ipad,192.168.239.7,319
17:08:12,ipad,192.168.239.7,1064
17:08:34,ipad,192.168.239.7,1888
17:08:35,ipad,192.168.239.7,3867
17:08:43,ipad,192.168.239.7,2142
17:08:44,ipad,192.168.239.7,3224
17:08:45,ipad,192.168.239.7,2243
17:08:48,ipad,192.168.239.7,856
17:08:52,ipad,192.168.239.7,1221
17:08:53,ipad,192.168.239.7,2945
17:08:55,ipad,192.168.239.7,458
17:08:57,ipad,192.168.239.7,1414
17:08:58,ipad,192.168.239.7,2398
17:09:04,ipad,192.168.239.7,2964
17:09:07,ipad,192.168.239.7,3423
17:09:08,ipad,192.168.239.7,2815
17:09:10,ipad,192.168.239.7,3717
17:09:13,ipad,192.168.239.7,1587
17:09:15,ipad,192.168.239.7,405
17:09:16,ipad,192.168.239.7,3320
17:09:19,ipad,192.168.239.7,1801
17:09:20,ipad,192.168.239.7,3056
17:09:28,ipad,192.168.239.7,611
17:09:30,ipad,192.168.239.7,3588
17:09:36,ipad,192.168.239.7,708
17:09:39,ipad,192.168.239.7,1387
17:09:51,ipad,192.168.239.7,3470
17:09:54,ipad,192.168.239.7,2682
17:09:56,ipad,192.168.239.7,2732
17:09:57,ipad,192.168.239.7,2896
17:09:59,ipad,192.168.239.7,472
17:10:09,ipad,192.168.239.7,3696
17:10:13,ipad,192.168.239.7,3499
17:10:14,ipad,192.168.239.7,2207
17:10:15,ipad,192.168.239.7,2651
17:10:19,ipad,192.168.239.7,395
17:10:20,ipad,192.168.239.7,860
17:10:21,ipad,192.168.239.7,3216
17:10:24,ipad,192.168.239.7,1715
17:10:25,ipad,192.168.239.7,550
17:10:26,ipad,192.168.239.7,2385
17:10:41,ipad,192.168.239.7,656
17:10:43,ipad,192.168.239.7,706
17:10:47,ipad,192.168.239.7,1992
17:10:53,ipad,192.168.239.7,1840
17:11:01,ipad,192.168.239.7,1312
17:11:05,ipad,192.168.239.7,3673
17:11:06,ipad,192.168.239.7,3659
17:11:09,ipad,192.168.239.7,2847
17:11:16,ipad,192.168.239.7,1360
17:11:18,ipad,192.168.239.7,2257
17:11:23,ipad,192.168.239.7,2635
17:11:27,ipad,192.168.239.7,600
17:11:28,ipad,192.168.239.7,3136
17:11:29,ipad,192.168.239.7,1301
17:11:30,ipad,192.168.239.7,1562
17:11:33,ipad,192.168.239.7,2067
17:11:36,ipad,192.168.239.7,2155
17:11:37,ipad,192.168.239.7,1656
17:11:40,ipad,192.168.239.7,672
17:11:41,ipad,192.168.239.7,1547
17:11:43,ipad,192.168.239.7,2843
17:11:47,ipad,192.168.239.7,1843
17:11:55,ipad,192.168.239.7,2771
17:11:56,ipad,192.168.239.7,2477
17:12:00,ipad,192.168.239.7,565
17:12:07,ipad,192.168.239.7,650
17:12:15,ipad,192.168.239.7,3734
17:12:18,ipad,192.168.239.7,2032
17:12:20,ipad,192.168.239.7,485
17:12:35,ipad,192.168.239.7,1358
17:12:37,ipad,192.168.239.7,1655
17:12:38,ipad,192.168.239.7,3045
17:12:39,ipad,192.168.239.7,1822
17:12:41,ipad,192.168.239.7,3076
17:12:51,ipad,192.168.239.7,2211
17:13:12,ipad,192.168.239.7,1493
17:13:13,ipad,192.168.239.7,1535
17:13:14,ipad,192.168.239.7,2238
17:13:15,ipad,192.168.239.7,3013
17:13:25,ipad,192.168.239.7,539
17:13:26,ipad,192.168.239.7,963
17:13:32,ipad,192.168.239.7,706
17:13:36,ipad,192.168.239.7,3725
17:13:41,ipad,192.168.239.7,3960
17:13:42,ipad,192.168.239.7,3071
17:13:44,ipad,192.168.239.7,3119
17:13:47,ipad,192.168.239.7,523
17:13:48,ipad,192.168.239.7,3051
17:13:50,ipad,192.168.239.7,1286
17:13:55,ipad,192.168.239.7,2399
17:14:00,ipad,192.168.239.7,2452
17:14:05,ipad,192.168.239.7,3240
17:14:08,ipad,192.168.239.7,1712
17:14:09,ipad,192.168.239.7,662
17:14:10,ipad,192.168.239.7,997
17:14:11,ipad,192.168.239.7,2126
17:14:17,ipad,192.168.239.7,3113
17:14:19,ipad,192.168.239.7,3650
17:14:20,ipad,192.168.239.7,1216
17:14:23,ipad,192.168.239.7,3226
17:14:24,ipad,192.168.239.7,709
17:14:29,ipad,192.168.239.7,307
17:14:31,ipad,192.168.239.7,2315
17:14:40,ipad,192.168.239.7,3993
17:14:47,ipad,192.168.239.7,2033
17:14:52,ipad,192.168.239.7,3087
17:14:59,ipad,192.168.239.7,3343
17:15:05,ipad,192.168.239.7,2127
17:15:12,ipad,192.168.239.7,2613
17:15:13,ipad,192.168.239.7,3124
17:15:17,ipad,192.168.239.7,1049
17:15:22,ipad,192.168.239.7,3725
17:15:28,ipad,192.168.239.7,1922
17:15:35,ipad,192.168.239.7,2422
17:15:36,ipad,192.168.239.7,1534
17:15:37,ipad,192.168.239.7,485
17:15:39,ipad,192.168.239.7,383
17:15:43,ipad,192.168.239.7,3938
17:15:47,ipad,192.168.239.7,2070
17:15:50,ipad,192.168.239.7,1507
17:15:55,ipad,192.168.239.7,677
17:15:59,ipad,192.168.239.7,2275
17:16:13,ipad,192.168.239.7,3103
17:16:14,ipad,192.168.239.7,3564
17:16:25,ipad,192.168.239.7,3626
17:16:28,ipad,192.168.239.7,3293
17:16:31,ipad,192.168.239.7,891
17:16:33,ipad,192.168.239.7,2440
17:16:43,ipad,192.168.239.7,3775
17:16:47,ipad,192.168.239.7,3684
17:16:57,ipad,192.168.239.7,2644
17:16:58,ipad,192.168.239.7,735
17:17:01,ipad,192.168.239.7,2219
17:17:02,ipad,192.168.239.7,2041
17:17:15,ipad,192.168.239.7,870
17:17:18,ipad,192.168.239.7,3192
17:17:22,ipad,192.168.239.7,555
17:17:23,ipad,192.168.239.7,2585
17:17:27,ipad,192.168.239.7,2927
17:17:36,ipad,192.168.239.7,3634
17:17:41,ipad,192.168.239.7,559
17:17:44,ipad,192.168.239.7,1053
17:17:47,ipad,192.168.239.7,1106
17:17:48,ipad,192.168.239.7,3630
17:17:50,ipad,192.168.239.7,3380
17:17:54,ipad,192.168.239.7,1569
17:17:59,ipad,192.168.239.7,3105
17:18:01,ipad,192.168.239.7,1092
17:18:03,ipad,192.168.239.7,3305
17:18:04,ipad,192.168.239.7,1978
17:18:08,ipad,192.168.239.7,2952
17:18:09,ipad,192.168.239.7,1421
17:18:18,ipad,192.168.239.7,3895
17:18:20,ipad,192.168.239.7,1045
17:18:21,ipad,192.168.239.7,2466
17:18:23,ipad,192.168.239.7,2326
17:18:25,ipad,192.168.239.7,898
17:18:26,ipad,192.168.239.7,319
17:18:32,ipad,192.168.239.7,1064
17:18:54,ipad,192.168.239.7,1888
17:18:55,ipad,192.168.239.7,3867
17:19:03,ipad,192.168.239.7,2142
17:19:04,ipad,192.168.239.7,3224
17:19:05,ipad,192.168.239.7,2243
17:19:08,ipad,192.168.239.7,856
17:19:12,ipad,192.168.239.7,1221
17:19:13,ipad,192.168.239.7,2945
17:19:15,ipad,192.168.239.7,458
17:19:17,ipad,192.168.239.7,1414
17:19:18,ipad,192.168.239.7,2398
17:19:24,ipad,192.168.239.7,2964
17:19:27,ipad,192.168.239.7,3423
17:19:28,ipad,192.168.239.7,2815
17:19:30,ipad,192.168.239.7,3717
17:19:33,ipad,192.168.239.7,1587
17:19:35,ipad,192.168.239.7,405
17:19:36,ipad,192.168.239.7,3320
17:19:39,ipad,192.168.239.7,1801
17:19:40,ipad,192.168.239.7,3056
17:19:48,ipad,192.168.239.7,611
17:19:50,ipad,192.168.239.7,3588
17:19:56,ipad,192.168.239.7,708
17:19:59,ipad,192.168.239.7,1387
17:20:11,ipad,192.168.239.7,3470
17:20:14,ipad,192.168.239.7,2682
17:20:16,ipad,192.168.239.7,2732
17:20:17,ipad,192.168.239.7,2896
17:20:19,ipad,192.168.239.7,472
17:20:29,ipad,192.168.239.7,3696
17:20:33,ipad,192.168.239.7,3499
17:20:34,ipad,192.168.239.7,2207
17:20:35,ipad,192.168.239.7,2651
17:20:39,ipad,192.168.239.7,395
17:20:40,ipad,192.168.239.7,860
17:20:41,ipad,192.168.239.7,3216
17:20:44,ipad,192.168.239.7,1715
17:20:45,ipad,192.168.239.7,550
17:20:46,ipad,192.168.239.7,2385
17:21:01,ipad,192.168.239.7,656
17:21:03,ipad,192.168.239.7,706
17:21:07,ipad,192.168.239.7,1992
17:21:13,ipad,192.168.239.7,1840
17:21:21,ipad,192.168.239.7,1312
17:21:25,ipad,192.168.239.7,3673
17:21:26,ipad,192.168.239.7,3659
17:21:29,ipad,192.168.239.7,2847
17:21:36,ipad,192.168.239.7,1360
17:21:38,ipad,192.168.239.7,2257
17:21:43,ipad,192.168.239.7,2635
17:21:47,ipad,192.168.239.7,600
17:21:48,ipad,192.168.239.7,3136
17:21:49,ipad,192.168.239.7,1301
17:21:50,ipad,192.168.239.7,1562
17:21:53,ipad,192.168.239.7,2067
17:21:56,ipad,192.168.239.7,2155
17:21:57,ipad,192.168.239.7,1656
17:22:00,ipad,192.168.239.7,672
17:22:01,ipad,192.168.239.7,1547
17:22:03,ipad,192.168.239.7,2843
17:22:07,ipad,192.168.239.7,1843
17:22:15,ipad,192.168.239.7,2771
17:22:16,ipad,192.168.239.7,2477
17:22:20,ipad,192.168.239.7,565
17:22:27,ipad,192.168.239.7,650
17:22:35,ipad,192.168.239.7,3734
17:22:38,ipad,192.168.239.7,2032
17:22:40,ipad,192.168.239.7,485
17:22:55,ipad,192.168.239.7,1358
17:22:57,ipad,192.168.239.7,1655
17:22:58,ipad,192.168.239.7,3045
17:22:59,ipad,192.168.239.7,1822
17:23:01,ipad,192.168.239.7,3076
17:23:11,ipad,192.168.239.7,2211
17:23:32,ipad,192.168.239.7,1493
17:23:33,ipad,192.168.239.7,1535
17:23:34,ipad,192.168.239.7,2238
17:23:35,ipad,192.168.239.7,3013
17:23:45,ipad,192.168.239.7,539
17:23:46,ipad,192.168.239.7,963
17:23:52,ipad,192.168.239.7,706
17:23:56,ipad,192.168.239.7,3725
17:24:01,ipad,192.168.239.7,3960
17:24:02,ipad,192.168.239.7,3071
17:24:04,ipad,192.168.239.7,3119
17:24:07,ipad,192.168.239.7,523
17:24:08,ipad,192.168.239.7,3051
17:24:10,ipad,192.168.239.7,1286
17:24:15,ipad,192.168.239.7,2399
17:24:20,ipad,192.168.239.7,2452
17:24:25,ipad,192.168.239.7,3240
17:24:28,ipad,192.168.239.7,1712
17:24:29,ipad,192.168.239.7,662
17:24:30,ipad,192.168.239.7,997
17:24:31,ipad,192.168.239.7,2126
17:24:37,ipad,192.168.239.7,3113
17:24:39,ipad,192.168.239.7,3650
17:24:40,ipad,192.168.239.7,1216
17:24:43,ipad,192.168.239.7,3226
17:24:44,ipad,192.168.239.7,709
17:24:49,ipad,192.168.239.7,307
17:24:51,ipad,192.168.239.7,2315
17:25:00,ipad,192.168.239.7,3993
17:25:07,ipad,192.168.239.7,2033
17:25:12,ipad,192.168.239.7,3087
17:25:19,ipad,192.168.239.7,3343
17:25:25,ipad,192.168.239.7,2127
17:25:32,ipad,192.168.239.7,2613
17:25:33,ipad,192.168.239.7,3124
17:25:37,ipad,192.168.239.7,1049
17:25:42,ipad,192.168.239.7,3725
17:25:48,ipad,192.168.239.7,1922
17:25:55,ipad,192.168.239.7,2422
17:25:56,ipad,192.168.239.7,1534
17:25:57,ipad,192.168.239.7,485
17:25:59,ipad,192.168.239.7,383
17:26:03,ipad,192.168.239.7,3938
17:26:07,ipad,192.168.239.7,2070
17:26:10,ipad,192.168.239.7,1507
17:26:15,ipad,192.168.239.7,677
17:26:19,ipad,192.168.239.7,2275
17:26:33,ipad,192.168.239.7,3103
17:26:34,ipad,192.168.239.7,3564
17:26:45,ipad,192.168.239.7,3626
17:26:48,ipad,192.168.239.7,3293
17:26:51,ipad,192.168.239.7,891
17:26:53,ipad,192.168.239.7,2440
17:27:03,ipad,192.168.239.7,3775
17:27:07,ipad,192.168.239.7,3684
17:27:17,ipad,192.168.239.7,2644
17:27:18,ipad,192.168.239.7,735
17:27:21,ipad,192.168.239.7,2219
17:27:22,ipad,192.168.239.7,2041
17:27:35,ipad,192.168.239.7,870
17:27:38,ipad,192.168.239.7,3192
17:27:42,ipad,192.168.239.7,555
17:27:43,ipad,192.168.239.7,2585
17:27:47,ipad,192.168.239.7,2927
17:27:56,ipad,192.168.239.7,3634
17:28:01,ipad,192.168.239.7,559
17:28:04,ipad,192.168.239.7,1053
17:28:07,ipad,192.168.239.7,1106
17:28:08,ipad,192.168.239.7,3630
17:28:10,ipad,192.168.239.7,3380
17:28:14,ipad,192.168.239.7,1569
17:28:19,ipad,192.168.239.7,3105
17:28:21,ipad,192.168.239.7,1092
17:28:23,ipad,192.168.239.7,3305
17:28:24,ipad,192.168.239.7,1978
17:28:28,ipad,192.168.239.7,2952
17:28:29,ipad,192.168.239.7,1421
17:28:38,ipad,192.168.239.7,3895
17:28:40,ipad,192.168.239.7,1045
17:28:41,ipad,192.168.239.7,2466
17:28:43,ipad,192.168.239.7,2326
17:28:45,ipad,192.168.239.7,898
17:28:46,ipad,192.168.239.7,319
17:28:52,ipad,192.168.239.7,1064
17:29:14,ipad,192.168.239.7,1888
17:29:15,ipad,192.168.239.7,3867
17:29:23,ipad,192.168.239.7,2142
17:29:24,ipad,192.168.239.7,3224
17:29:25,ipad,192.168.239.7,2243
17:29:28,ipad,192.168.239.7,856
17:29:32,ipad,192.168.239.7,1221
17:29:33,ipad,192.168.239.7,2945
17:29:35,ipad,192.168.239.7,458
17:29:37,ipad,192.168.239.7,1414
17:29:38,ipad,192.168.239.7,2398
17:29:44,ipad,192.168.239.7,2964
17:29:47,ipad,192.168.239.7,3423
17:29:48,ipad,192.168.239.7,2815
17:29:50,ipad,192.168.239.7,3717
17:29:53,ipad,192.168.239.7,1587
17:29:55,ipad,192.168.239.7,405
17:29:56,ipad,192.168.239.7,3320
17:29:59,ipad,192.168.239.7,1801
17:30:00,ipad,192.168.239.7,3056
17:30:08,ipad,192.168.239.7,611
17:30:10,ipad,192.168.239.7,3588
17:30:16,ipad,192.168.239.7,708
17:30:19,ipad,192.168.239.7,1387
17:30:31,ipad,192.168.239.7,3470
17:30:34,ipad,192.168.239.7,2682
17:30:36,ipad,192.168.239.7,2732
17:30:37,ipad,192.168.239.7,2896
17:30:39,ipad,192.168.239.7,472
17:30:49,ipad,192.168.239.7,3696
17:30:53,ipad,192.168.239.7,3499
17:30:54,ipad,192.168.239.7,2207
17:30:55,ipad,192.168.239.7,2651
17:30:59,ipad,192.168.239.7,395
17:31:00,ipad,192.168.239.7,860
17:31:01,ipad,192.168.239.7,3216
17:31:04,ipad,192.168.239.7,1715
17:31:05,ipad,192.168.239.7,550
17:31:06,ipad,192.168.239.7,2385
17:31:21,ipad,192.168.239.7,656
17:31:23,ipad,192.168.239.7,706
17:31:27,ipad,192.168.239.7,1992
17:31:33,ipad,192.168.239.7,1840
17:31:41,ipad,192.168.239.7,1312
17:31:45,ipad,192.168.239.7,3673
17:31:46,ipad,192.168.239.7,3659
17:31:49,ipad,192.168.239.7,2847
17:31:56,ipad,192.168.239.7,1360
17:31:58,ipad,192.168.239.7,2257
17:32:03,ipad,192.168.239.7,2635
17:32:07,ipad,192.168.239.7,600
17:32:08,ipad,192.168.239.7,3136
17:32:09,ipad,192.168.239.7,1301
17:32:10,ipad,192.168.239.7,1562
17:32:13,ipad,192.168.239.7,2067
17:32:16,ipad,192.168.239.7,2155
17:32:17,ipad,192.168.239.7,1656
17:32:20,ipad,192.168.239.7,672
17:32:21,ipad,192.168.239.7,1547
17:32:23,ipad,192.168.239.7,2843
17:32:27,ipad,192.168.239.7,1843
17:32:35,ipad,192.168.239.7,2771
17:32:36,ipad,192.168.239.7,2477
17:32:40,ipad,192.168.239.7,565
17:32:47,ipad,192.168.239.7,650
17:32:55,ipad,192.168.239.7,3734
17:32:58,ipad,192.168.239.7,2032
17:33:00,ipad,192.168.239.7,485
17:33:15,ipad,192.168.239.7,1358
17:33:17,ipad,192.168.239.7,1655
17:33:18,ipad,192.168.239.7,3045
17:33:19,ipad,192.168.239.7,1822
17:33:21,ipad,192.168.239.7,3076
17:33:31,ipad,192.168.239.7,2211
17:33:52,ipad,192.168.239.7,1493
17:33:53,ipad,192.168.239.7,1535
17:33:54,ipad,192.168.239.7,2238
17:33:55,ipad,192.168.239.7,3013
17:34:05,ipad,192.168.239.7,539
17:34:06,ipad,192.168.239.7,963
17:34:12,ipad,192.168.239.7,706
17:34:16,ipad,192.168.239.7,3725
17:34:21,ipad,192.168.239.7,3960
17:34:22,ipad,192.168.239.7,3071
17:34:24,ipad,192.168.239.7,3119
17:34:27,ipad,192.168.239.7,523
17:34:28,ipad,192.168.239.7,3051
17:34:30,ipad,192.168.239.7,1286
17:34:35,ipad,192.168.239.7,2399
17:34:40,ipad,192.168.239.7,2452
17:34:45,ipad,192.168.239.7,3240
17:34:48,ipad,192.168.239.7,1712
17:34:49,ipad,192.168.239.7,662
17:34:50,ipad,192.168.239.7,997
17:34:51,ipad,192.168.239.7,2126
17:34:57,ipad,192.168.239.7,3113
17:34:59,ipad,192.168.239.7,3650
17:35:00,ipad,192.168.239.7,1216
17:35:03,ipad,192.168.239.7,3226
17:35:04,ipad,192.168.239.7,709
17:35:09,ipad,192.168.239.7,307
17:35:11,ipad,192.168.239.7,2315
17:35:20,ipad,192.168.239.7,3993
17:35:27,ipad,192.168.239.7,2033
17:35:32,ipad,192.168.239.7,3087
17:35:39,ipad,192.168.239.7,3343
17:35:45,ipad,192.168.239.7,2127
17:35:52,ipad,192.168.239.7,2613
17:35:53,ipad,192.168.239.7,3124
17:35:57,ipad,192.168.239.7,1049
17:36:02,ipad,192.168.239.7,3725
17:36:08,ipad,192.168.239.7,1922
17:36:15,ipad,192.168.239.7,2422
17:36:16,ipad,192.168.239.7,1534
17:36:17,ipad,192.168.239.7,485
17:36:19,ipad,192.168.239.7,383
17:36:23,ipad,192.168.239.7,3938
17:36:27,ipad,192.168.239.7,2070
17:36:30,ipad,192.168.239.7,1507
17:36:35,ipad,192.168.239.7,677
17:36:39,ipad,192.168.239.7,2275
17:36:53,ipad,192.168.239.7,3103
17:36:54,ipad,192.168.239.7,3564
17:37:05,ipad,192.168.239.7,3626
17:37:08,ipad,192.168.239.7,3293
17:37:11,ipad,192.168.239.7,891
17:37:13,ipad,192.168.239.7,2440
17:37:23,ipad,192.168.239.7,3775
17:37:27,ipad,192.168.239.7,3684
17:37:37,ipad,192.168.239.7,2644
17:37:38,ipad,192.168.239.7,735
17:37:41,ipad,192.168.239.7,2219
17:37:42,ipad,192.168.239.7,2041
17:37:55,ipad,192.168.239.7,870
17:37:58,ipad,192.168.239.7,3192
17:38:02,ipad,192.168.239.7,555
17:38:03,ipad,192.168.239.7,2585
17:38:07,ipad,192.168.239.7,2927
17:38:16,ipad,192.168.239.7,3634
17:38:21,ipad,192.168.239.7,559
17:38:24,ipad,192.168.239.7,1053
17:38:27,ipad,192.168.239.7,1106
17:38:28,ipad,192.168.239.7,3630
17:38:30,ipad,192.168.239.7,3380
17:38:34,ipad,192.168.239.7,1569
17:38:39,ipad,192.168.239.7,3105
17:38:41,ipad,192.168.239.7,1092
17:38:43,ipad,192.168.239.7,3305
17:38:44,ipad,192.168.239.7,1978
17:38:48,ipad,192.168.239.7,2952
17:38:49,ipad,192.168.239.7,1421
17:38:58,ipad,192.168.239.7,3895
17:39:00,ipad,192.168.239.7,1045
17:39:01,ipad,192.168.239.7,2466
17:39:03,ipad,192.168.239.7,2326
17:39:05,ipad,192.168.239.7,898
17:39:06,ipad,192.168.239.7,319
17:39:12,ipad,192.168.239.7,1064
17:39:34,ipad,192.168.239.7,1888
17:39:35,ipad,192.168.239.7,3867
17:39:43,ipad,192.168.239.7,2142
17:39:44,ipad,192.168.239.7,3224
17:39:45,ipad,192.168.239.7,2243
17:39:48,ipad,192.168.239.7,856
17:39:52,ipad,192.168.239.7,1221
17:39:53,ipad,192.168.239.7,2945
17:39:55,ipad,192.168.239.7,458
17:39:57,ipad,192.168.239.7,1414
17:39:58,ipad,192.168.239.7,2398
17:40:04,ipad,192.168.239.7,2964
17:40:07,ipad,192.168.239.7,3423
17:40:08,ipad,192.168.239.7,2815
17:40:10,ipad,192.168.239.7,3717
17:40:13,ipad,192.168.239.7,1587
17:40:15,ipad,192.168.239.7,405
17:40:16,ipad,192.168.239.7,3320
17:40:19,ipad,192.168.239.7,1801
17:40:20,ipad,192.168.239.7,3056
17:40:28,ipad,192.168.239.7,611
17:40:30,ipad,192.168.239.7,3588
17:40:36,ipad,192.168.239.7,708
17:40:39,ipad,192.168.239.7,1387
17:40:51,ipad,192.168.239.7,3470
17:40:54,ipad,192.168.239.7,2682
17:40:56,ipad,192.168.239.7,2732
17:40:57,ipad,192.168.239.7,2896
17:40:59,ipad,192.168.239.7,472
17:41:09,ipad,192.168.239.7,3696
17:41:13,ipad,192.168.239.7,3499
17:41:14,ipad,192.168.239.7,2207
17:41:15,ipad,192.168.239.7,2651
17:41:19,ipad,192.168.239.7,395
17:41:20,ipad,192.168.239.7,860
17:41:21,ipad,192.168.239.7,3216
17:41:24,ipad,192.168.239.7,1715
17:41:25,ipad,192.168.239.7,550
17:41:26,ipad,192.168.239.7,2385
17:41:41,ipad,192.168.239.7,656
17:41:43,ipad,192.168.239.7,706
17:41:47,ipad,192.168.239.7,1992
17:41:53,ipad,192.168.239.7,1840
17:42:01,ipad,192.168.239.7,1312
17:42:05,ipad,192.168.239.7,3673
17:42:06,ipad,192.168.239.7,3659
17:42:09,ipad,192.168.239.7,2847
17:42:16,ipad,192.168.239.7,1360
17:42:18,ipad,192.168.239.7,2257
17:42:23,ipad,192.168.239.7,2635
17:42:27,ipad,192.168.239.7,600
17:42:28,ipad,192.168.239.7,3136
17:42:29,ipad,192.168.239.7,1301
17:42:30,ipad,192.168.239.7,1562
17:42:33,ipad,192.168.239.7,2067
17:42:36,ipad,192.168.239.7,2155
17:42:37,ipad,192.168.239.7,1656
17:42:40,ipad,192.168.239.7,672
17:42:41,ipad,192.168.239.7,1547
17:42:43,ipad,192.168.239.7,2843
17:42:47,ipad,192.168.239.7,1843
17:42:55,ipad,192.168.239.7,2771
17:42:56,ipad,192.168.239.7,2477
17:43:00,ipad,192.168.239.7,565
17:43:07,ipad,192.168.239.7,650
17:43:15,ipad,192.168.239.7,3734
17:43:18,ipad,192.168.239.7,2032
17:43:20,ipad,192.168.239.7,485
17:43:35,ipad,192.168.239.7,1358
17:43:37,ipad,192.168.239.7,1655
17:43:38,ipad,192.168.239.7,3045
17:43:39,ipad,192.168.239.7,1822
17:43:41,ipad,192.168.239.7,3076
