Time,Device,IP Address,Length
17:04:33,ipad,192.168.239.7,1922
17:04:40,ipad,192.168.239.7,2422
17:04:41,ipad,192.168.239.7,1534
17:04:42,ipad,192.168.239.7,485
17:04:44,ipad,192.168.239.7,383
17:04:48,ipad,192.168.239.7,3938
17:04:52,ipad,192.168.239.7,2070
17:04:55,ipad,192.168.239.7,1507
17:05:00,ipad,192.168.239.7,677
17:05:04,ipad,192.168.239.7,2275
17:05:18,ipad,192.168.239.7,3103
17:05:19,ipad,192.168.239.7,3564
17:05:30,ipad,192.168.239.7,3626
17:05:33,ipad,192.168.239.7,3293
17:05:36,ipad,192.168.239.7,891
17:05:38,ipad,192.168.239.7,2440
17:05:48,ipad,192.168.239.7,3775
17:05:52,ipad,192.168.239.7,3684
17:06:02,ipad,192.168.239.7,2644
17:06:03,ipad,192.168.239.7,735
17:06:06,ipad,192.168.239.7,2219
17:06:07,ipad,192.168.239.7,2041
17:06:20,ipad,192.168.239.7,870
17:06:23,ipad,192.168.239.7,3192
17:06:27,ipad,192.168.239.7,555
17:06:28,ipad,192.168.239.7,2585
17:06:32,ipad,192.168.239.7,2927
17:06:41,ipad,192.168.239.7,3634
17:06:46,ipad,192.168.239.7,559
17:06:49,ipad,192.168.239.7,1053
17:06:52,ipad,192.168.239.7,1106
17:06:53,ipad,192.168.239.7,3630
17:06:55,ipad,192.168.239.7,3380
17:06:59,ipad,192.168.239.7,1569
17:07:04,ipad,192.168.239.7,3105
17:07:06,ipad,192.168.239.7,1092
17:07:08,ipad,192.168.239.7,3305
17:07:09,ipad,192.168.239.7,1978
17:07:13,ipad,192.168.239.7,2952
17:07:14,ipad,192.168.239.7,1421
17:07:23,ipad,192.168.239.7,3895
17:07:25,ipad,192.168.239.7,1045
17:07:26,ipad,192.168.239.7,2466
17:07:28,ipad,192.168.239.7,2326
17:07:30,ipad,192.168.239.7,898
17:07:31,ipad,192.168.239.7,319
17:07:37,ipad,192.168.239.7,1064
17:07:59,ipad,192.168.239.7,1888
17:08:00,ipad,192.168.239.7,3867
17:08:08,ipad,192.168.239.7,2142
17:08:09,ipad,192.168.239.7,3224
17:08:10,ipad,192.168.239.7,2243
17:08:13,ipad,192.168.239.7,856
17:08:17,ipad,192.168.239.7,1221
17:08:18,ipad,192.168.239.7,2945
17:08:20,ipad,192.168.239.7,458
17:08:22,ipad,192.168.239.7,1414
17:08:23,ipad,192.168.239.7,2398
17:08:29,ipad,192.168.239.7,2964
17:08:32,ipad,192.168.239.7,3423
17:08:33,ipad,192.168.239.7,2815
17:08:35,ipad,192.168.239.7,3717
17:08:38,ipad,192.168.239.7,1587
17:08:40,ipad,192.168.239.7,405
17:08:41,ipad,192.168.239.7,3320
17:08:44,ipad,192.168.239.7,1801
17:08:45,ipad,192.168.239.7,3056
17:08:53,ipad,192.168.239.7,611
17:08:55,ipad,192.168.239.7,3588
17:09:01,ipad,192.168.239.7,708
17:09:04,ipad,192.168.239.7,1387
17:09:16,ipad,192.168.239.7,3470
17:09:19,ipad,192.168.239.7,2682
17:09:21,ipad,192.168.239.7,2732
17:09:22,ipad,192.168.239.7,2896
17:09:24,ipad,192.168.239.7,472
17:09:34,ipad,192.168.239.7,3696
17:09:38,ipad,192.168.239.7,3499
17:09:39,ipad,192.168.239.7,2207
17:09:40,ipad,192.168.239.7,2651
17:09:44,ipad,192.168.239.7,395
17:09:45,ipad,192.168.239.7,860
17:09:46,ipad,192.168.239.7,3216
17:09:49,ipad,192.168.239.7,1715
17:09:50,ipad,192.168.239.7,550
17:09:51,ipad,192.168.239.7,2385
17:10:06,ipad,192.168.239.7,656
17:10:08,ipad,192.168.239.7,706
17:10:12,ipad,192.168.239.7,1992
17:10:18,ipad,192.168.239.7,1840
17:10:26,ipad,192.168.239.7,1312
17:10:30,ipad,192.168.239.7,3673
17:10:31,ipad,192.168.239.7,3659
17:10:34,ipad,192.168.239.7,2847
17:10:41,ipad,192.168.239.7,1360
17:10:43,ipad,192.168.239.7,2257
17:10:48,ipad,192.168.239.7,2635
17:10:52,ipad,192.168.239.7,600
17:10:53,ipad,192.168.239.7,3136
17:10:54,ipad,192.168.239.7,1301
17:10:55,ipad,192.168.239.7,1562
17:10:58,ipad,192.168.239.7,2067
17:11:01,ipad,192.168.239.7,2155
17:11:02,ipad,192.168.239.7,1656
17:11:05,ipad,192.168.239.7,672
17:11:06,ipad,192.168.239.7,1547
17:11:08,ipad,192.168.239.7,2843
17:11:12,ipad,192.168.239.7,1843
17:11:20,ipad,192.168.239.7,2771
17:11:21,ipad,192.168.239.7,2477
17:11:25,ipad,192.168.239.7,565
17:11:32,ipad,192.168.239.7,650
17:11:40,ipad,192.168.239.7,3734
17:11:43,ipad,192.168.239.7,2032
17:11:45,ipad,192.168.239.7,485
17:12:00,ipad,192.168.239.7,1358
17:12:02,ipad,192.168.239.7,1655
17:12:03,ipad,192.168.239.7,3045
17:12:04,ipad,192.168.239.7,1822
17:12:06,ipad,192.168.239.7,3076
17:12:16,ipad,192.168.239.7,2211
17:12:37,ipad,192.168.239.7,1493
17:12:38,ipad,192.168.239.7,1535
17:12:39,ipad,192.168.239.7,2238
17:12:40,ipad,192.168.239.7,3013
17:12:50,ipad,192.168.239.7,539
17:12:51,ipad,192.168.239.7,963
17:12:57,ipad,192.168.239.7,706
17:13:01,ipad,192.168.239.7,3725
17:13:06,ipad,192.168.239.7,3960
17:13:07,ipad,192.168.239.7,3071
17:13:09,ipad,192.168.239.7,3119
17:13:12,ipad,192.168.239.7,523
17:13:13,ipad,192.168.239.7,3051
17:13:15,ipad,192.168.239.7,1286
17:13:20,ipad,192.168.239.7,2399
17:13:25,ipad,192.168.239.7,2452
17:13:30,ipad,192.168.239.7,3240
17:13:33,ipad,192.168.239.7,1712
17:13:34,ipad,192.168.239.7,662
17:13:35,ipad,192.168.239.7,997
17:13:36,ipad,192.168.239.7,2126
17:13:42,ipad,192.168.239.7,3113
17:13:44,ipad,192.168.239.7,3650
17:13:45,ipad,192.168.239.7,1216
17:13:48,ipad,192.168.239.7,3226
17:13:49,ipad,192.168.239.7,709
17:13:54,ipad,192.168.239.7,307
17:13:56,ipad,192.168.239.7,2315
17:14:05,ipad,192.168.239.7,3993
17:14:12,ipad,192.168.239.7,2033
17:14:17,ipad,192.168.239.7,3087
17:14:24,ipad,192.168.239.7,3343
17:14:30,ipad,192.168.239.7,2127
17:14:37,ipad,192.168.239.7,2613
17:14:38,ipad,192.168.239.7,3124
17:14:42,ipad,192.168.239.7,1049
17:14:47,ipad,192.168.239.7,3725
17:14:53,ipad,192.168.239.7,1922
17:15:00,ipad,192.168.239.7,2422
17:15:01,ipad,192.168.239.7,1534
17:15:02,ipad,192.168.239.7,485
17:15:04,ipad,192.168.239.7,383
17:15:08,ipad,192.168.239.7,3938
17:15:12,ipad,192.168.239.7,2070
17:15:15,ipad,192.168.239.7,1507
17:15:20,ipad,192.168.239.7,677
17:15:24,ipad,192.168.239.7,2275
17:15:38,ipad,192.168.239.7,3103
17:15:39,ipad,192.168.239.7,3564
17:15:50,ipad,192.168.239.7,3626
17:15:53,ipad,192.168.239.7,3293
17:15:56,ipad,192.168.239.7,891
17:15:58,ipad,192.168.239.7,2440
17:16:08,ipad,192.168.239.7,3775
17:16:12,ipad,192.168.239.7,3684
17:16:22,ipad,192.168.239.7,2644
17:16:23,ipad,192.168.239.7,735
17:16:26,ipad,192.168.239.7,2219
17:16:27,ipad,192.168.239.7,2041
17:16:40,ipad,192.168.239.7,870
17:16:43,ipad,192.168.239.7,3192
17:16:47,ipad,192.168.239.7,555
17:16:48,ipad,192.168.239.7,2585
17:16:52,ipad,192.168.239.7,2927
17:17:01,ipad,192.168.239.7,3634
17:17:06,ipad,192.168.239.7,559
17:17:09,ipad,192.168.239.7,1053
17:17:12,ipad,192.168.239.7,1106
17:17:13,ipad,192.168.239.7,3630
17:17:15,ipad,192.168.239.7,3380
17:17:19,ipad,192.168.239.7,1569
17:17:24,ipad,192.168.239.7,3105
17:17:26,ipad,192.168.239.7,1092
17:17:28,ipad,192.168.239.7,3305
17:17:29,ipad,192.168.239.7,1978
17:17:33,ipad,192.168.239.7,2952
17:17:34,ipad,192.168.239.7,1421
17:17:43,ipad,192.168.239.7,3895
17:17:45,ipad,192.168.239.7,1045
17:17:46,ipad,192.168.239.7,2466
17:17:48,ipad,192.168.239.7,2326
17:17:50,ipad,192.168.239.7,898
17:17:51,ipad,192.168.239.7,319
17:17:57,ipad,192.168.239.7,1064
17:18:19,ipad,192.168.239.7,1888
17:18:20,ipad,192.168.239.7,3867
17:18:28,ipad,192.168.239.7,2142
17:18:29,ipad,192.168.239.7,3224
17:18:30,ipad,192.168.239.7,2243
17:18:33,ipad,192.168.239.7,856
17:18:37,ipad,192.168.239.7,1221
17:18:38,ipad,192.168.239.7,2945
17:18:40,ipad,192.168.239.7,458
17:18:42,ipad,192.168.239.7,1414
17:18:43,ipad,192.168.239.7,2398
17:18:49,ipad,192.168.239.7,2964
17:18:52,ipad,192.168.239.7,3423
17:18:53,ipad,192.168.239.7,2815
17:18:55,ipad,192.168.239.7,3717
17:18:58,ipad,192.168.239.7,1587
17:19:00,ipad,192.168.239.7,405
17:19:01,ipad,192.168.239.7,3320
17:19:04,ipad,192.168.239.7,1801
17:19:05,ipad,192.168.239.7,3056
17:19:13,ipad,192.168.239.7,611
17:19:15,ipad,192.168.239.7,3588
17:19:21,ipad,192.168.239.7,708
17:19:24,ipad,192.168.239.7,1387
17:19:36,ipad,192.168.239.7,3470
17:19:39,ipad,192.168.239.7,2682
17:19:41,ipad,192.168.239.7,2732
17:19:42,ipad,192.168.239.7,2896
17:19:44,ipad,192.168.239.7,472
17:19:54,ipad,192.168.239.7,3696
17:19:58,ipad,192.168.239.7,3499
17:19:59,ipad,192.168.239.7,2207
17:20:00,ipad,192.168.239.7,2651
17:20:04,ipad,192.168.239.7,395
17:20:05,ipad,192.168.239.7,860
17:20:06,ipad,192.168.239.7,3216
17:20:09,ipad,192.168.239.7,1715
17:20:10,ipad,192.168.239.7,550
17:20:11,ipad,192.168.239.7,2385
17:20:26,ipad,192.168.239.7,656
17:20:28,ipad,192.168.239.7,706
17:20:32,ipad,192.168.239.7,1992
17:20:38,ipad,192.168.239.7,1840
17:20:46,ipad,192.168.239.7,1312
17:20:50,ipad,192.168.239.7,3673
17:20:51,ipad,192.168.239.7,3659
17:20:54,ipad,192.168.239.7,2847
17:21:01,ipad,192.168.239.7,1360
17:21:03,ipad,192.168.239.7,2257
17:21:08,ipad,192.168.239.7,2635
17:21:12,ipad,192.168.239.7,600
17:21:13,ipad,192.168.239.7,3136
17:21:14,ipad,192.168.239.7,1301
17:21:15,ipad,192.168.239.7,1562
17:21:18,ipad,192.168.239.7,2067
17:21:21,ipad,192.168.239.7,2155
17:21:22,ipad,192.168.239.7,1656
17:21:25,ipad,192.168.239.7,672
17:21:26,ipad,192.168.239.7,1547
17:21:28,ipad,192.168.239.7,2843
17:21:32,ipad,192.168.239.7,1843
17:21:40,ipad,192.168.239.7,2771
17:21:41,ipad,192.168.239.7,2477
17:21:45,ipad,192.168.239.7,565
17:21:52,ipad,192.168.239.7,650
17:22:00,ipad,192.168.239.7,3734
17:22:03,ipad,192.168.239.7,2032
17:22:05,ipad,192.168.239.7,485
17:22:20,ipad,192.168.239.7,1358
17:22:22,ipad,192.168.239.7,1655
17:22:23,ipad,192.168.239.7,3045
17:22:24,ipad,192.168.239.7,1822
17:22:26,ipad,192.168.239.7,3076
17:22:36,ipad,192.168.239.7,2211
17:22:57,ipad,192.168.239.7,1493
17:22:58,ipad,192.168.239.7,1535
17:22:59,ipad,192.168.239.7,2238
17:23:00,ipad,192.168.239.7,3013
17:23:10,ipad,192.168.239.7,539
17:23:11,ipad,192.168.239.7,963
17:23:17,ipad,192.168.239.7,706
17:23:21,ipad,192.168.239.7,3725
17:23:26,ipad,192.168.239.7,3960
17:23:27,ipad,192.168.239.7,3071
17:23:29,ipad,192.168.239.7,3119
17:23:32,ipad,192.168.239.7,523
17:23:33,ipad,192.168.239.7,3051
17:23:35,ipad,192.168.239.7,1286
17:23:40,ipad,192.168.239.7,2399
17:23:45,ipad,192.168.239.7,2452
17:23:50,ipad,192.168.239.7,3240
17:23:53,ipad,192.168.239.7,1712
17:23:54,ipad,192.168.239.7,662
17:23:55,ipad,192.168.239.7,997
17:23:56,ipad,192.168.239.7,2126
17:24:02,ipad,192.168.239.7,3113
17:24:04,ipad,192.168.239.7,3650
17:24:05,ipad,192.168.239.7,1216
17:24:08,ipad,192.168.239.7,3226
17:24:09,ipad,192.168.239.7,709
17:24:14,ipad,192.168.239.7,307
17:24:16,ipad,192.168.239.7,2315
17:24:25,ipad,192.168.239.7,3993
17:24:32,ipad,192.168.239.7,2033
17:24:37,ipad,192.168.239.7,3087
17:24:44,ipad,192.168.239.7,3343
17:24:50,ipad,192.168.239.7,2127
17:24:57,ipad,192.168.239.7,2613
17:24:58,ipad,192.168.239.7,3124
17:25:02,ipad,192.168.239.7,1049
17:25:07,ipad,192.168.239.7,3725
17:25:13,ipad,192.168.239.7,1922
17:25:20,ipad,192.168.239.7,2422
17:25:21,ipad,192.168.239.7,1534
17:25:22,ipad,192.168.239.7,485
17:25:24,ipad,192.168.239.7,383
17:25:28,ipad,192.168.239.7,3938
17:25:32,ipad,192.168.239.7,2070
17:25:35,ipad,192.168.239.7,1507
17:25:40,ipad,192.168.239.7,677
17:25:44,ipad,192.168.239.7,2275
17:25:58,ipad,192.168.239.7,3103
17:25:59,ipad,192.168.239.7,3564
17:26:10,ipad,192.168.239.7,3626
17:26:13,ipad,192.168.239.7,3293
17:26:16,ipad,192.168.239.7,891
17:26:18,ipad,192.168.239.7,2440
17:26:28,ipad,192.168.239.7,3775
17:26:32,ipad,192.168.239.7,3684
17:26:42,ipad,192.168.239.7,2644
17:26:43,ipad,192.168.239.7,735
17:26:46,ipad,192.168.239.7,2219
17:26:47,ipad,192.168.239.7,2041
17:27:00,ipad,192.168.239.7,870
17:27:03,ipad,192.168.239.7,3192
17:27:07,ipad,192.168.239.7,555
17:27:08,ipad,192.168.239.7,2585
17:27:12,ipad,192.168.239.7,2927
17:27:21,ipad,192.168.239.7,3634
17:27:26,ipad,192.168.239.7,559
17:27:29,ipad,192.168.239.7,1053
17:27:32,ipad,192.168.239.7,1106
17:27:33,ipad,192.168.239.7,3630
17:27:35,ipad,192.168.239.7,3380
17:27:39,ipad,192.168.239.7,1569
17:27:44,ipad,192.168.239.7,3105
17:27:46,ipad,192.168.239.7,1092
17:27:48,ipad,192.168.239.7,3305
17:27:49,ipad,192.168.239.7,1978
17:27:53,ipad,192.168.239.7,2952
17:27:54,ipad,192.168.239.7,1421
17:28:03,ipad,192.168.239.7,3895
17:28:05,ipad,192.168.239.7,1045
17:28:06,ipad,192.168.239.7,2466
17:28:08,ipad,192.168.239.7,2326
17:28:10,ipad,192.168.239.7,898
17:28:11,ipad,192.168.239.7,319
17:28:17,ipad,192.168.239.7,1064
17:28:39,ipad,192.168.239.7,1888
17:28:40,ipad,192.168.239.7,3867
17:28:48,ipad,192.168.239.7,2142
17:28:49,ipad,192.168.239.7,3224
17:28:50,ipad,192.168.239.7,2243
17:28:53,ipad,192.168.239.7,856
17:28:57,ipad,192.168.239.7,1221
17:28:58,ipad,192.168.239.7,2945
17:29:00,ipad,192.168.239.7,458
17:29:02,ipad,192.168.239.7,1414
17:29:03,ipad,192.168.239.7,2398
17:29:09,ipad,192.168.239.7,2964
17:29:12,ipad,192.168.239.7,3423
17:29:13,ipad,192.168.239.7,2815
17:29:15,ipad,192.168.239.7,3717
17:29:18,ipad,192.168.239.7,1587
17:29:20,ipad,192.168.239.7,405
17:29:21,ipad,192.168.239.7,3320
17:29:24,ipad,192.168.239.7,1801
17:29:25,ipad,192.168.239.7,3056
17:29:33,ipad,192.168.239.7,611
17:29:35,ipad,192.168.239.7,3588
17:29:41,ipad,192.168.239.7,708
17:29:44,ipad,192.168.239.7,1387
17:29:56,ipad,192.168.239.7,3470
17:29:59,ipad,192.168.239.7,2682
17:30:01,ipad,192.168.239.7,2732
17:30:02,ipad,192.168.239.7,2896
17:30:04,ipad,192.168.239.7,472
17:30:14,ipad,192.168.239.7,3696
17:30:18,ipad,192.168.239.7,3499
17:30:19,ipad,192.168.239.7,2207
17:30:20,ipad,192.168.239.7,2651
17:30:24,ipad,192.168.239.7,395
17:30:25,ipad,192.168.239.7,860
17:30:26,ipad,192.168.239.7,3216
17:30:29,ipad,192.168.239.7,1715
17:30:30,ipad,192.168.239.7,550
17:30:31,ipad,192.168.239.7,2385
17:30:46,ipad,192.168.239.7,656
17:30:48,ipad,192.168.239.7,706
17:30:52,ipad,192.168.239.7,1992
17:30:58,ipad,192.168.239.7,1840
17:31:06,ipad,192.168.239.7,1312
17:31:10,ipad,192.168.239.7,3673
17:31:11,ipad,192.168.239.7,3659
17:31:14,ipad,192.168.239.7,2847
17:31:21,ipad,192.168.239.7,1360
17:31:23,ipad,192.168.239.7,2257
17:31:28,ipad,192.168.239.7,2635
17:31:32,ipad,192.168.239.7,600
17:31:33,ipad,192.168.239.7,3136
17:31:34,ipad,192.168.239.7,1301
17:31:35,ipad,192.168.239.7,1562
17:31:38,ipad,192.168.239.7,2067
17:31:41,ipad,192.168.239.7,2155
17:31:42,ipad,192.168.239.7,1656
17:31:45,ipad,192.168.239.7,672
17:31:46,ipad,192.168.239.7,1547
17:31:48,ipad,192.168.239.7,2843
17:31:52,ipad,192.168.239.7,1843
17:32:00,ipad,192.168.239.7,2771
17:32:01,ipad,192.168.239.7,2477
17:32:05,ipad,192.168.239.7,565
17:32:12,ipad,192.168.239.7,650
17:32:20,ipad,192.168.239.7,3734
17:32:23,ipad,192.168.239.7,2032
17:32:25,ipad,192.168.239.7,485
17:32:40,ipad,192.168.239.7,1358
17:32:42,ipad,192.168.239.7,1655
17:32:43,ipad,192.168.239.7,3045
17:32:44,ipad,192.168.239.7,1822
17:32:46,ipad,192.168.239.7,3076
17:32:56,ipad,192.168.239.7,2211
17:33:17,ipad,192.168.239.7,1493
17:33:18,ipad,192.168.239.7,1535
17:33:19,ipad,192.168.239.7,2238
17:33:20,ipad,192.168.239.7,3013
17:33:30,ipad,192.168.239.7,539
17:33:31,ipad,192.168.239.7,963
17:33:37,ipad,192.168.239.7,706
17:33:41,ipad,192.168.239.7,3725
17:33:46,ipad,192.168.239.7,3960
17:33:47,ipad,192.168.239.7,3071
17:33:49,ipad,192.168.239.7,3119
17:33:52,ipad,192.168.239.7,523
17:33:53,ipad,192.168.239.7,3051
17:33:55,ipad,192.168.239.7,1286
17:34:00,ipad,192.168.239.7,2399
17:34:05,ipad,192.168.239.7,2452
17:34:10,ipad,192.168.239.7,3240
17:34:13,ipad,192.168.239.7,1712
17:34:14,ipad,192.168.239.7,662
17:34:15,ipad,192.168.239.7,997
17:34:16,ipad,192.168.239.7,2126
17:34:22,ipad,192.168.239.7,3113
17:34:24,ipad,192.168.239.7,3650
17:34:25,ipad,192.168.239.7,1216
17:34:28,ipad,192.168.239.7,3226
17:34:29,ipad,192.168.239.7,709
17:34:34,ipad,192.168.239.7,307
17:34:36,ipad,192.168.239.7,2315
17:34:45,ipad,192.168.239.7,3993
17:34:52,ipad,192.168.239.7,2033
17:34:57,ipad,192.168.239.7,3087
17:35:04,ipad,192.168.239.7,3343
17:35:10,ipad,192.168.239.7,2127
17:35:17,ipad,192.168.239.7,2613
17:35:18,ipad,192.168.239.7,3124
17:35:22,ipad,192.168.239.7,1049
17:35:27,ipad,192.168.239.7,3725
17:35:33,ipad,192.168.239.7,1922
17:35:40,ipad,192.168.239.7,2422
17:35:41,ipad,192.168.239.7,1534
17:35:42,ipad,192.168.239.7,485
17:35:44,ipad,192.168.239.7,383
17:35:48,ipad,192.168.239.7,3938
17:35:52,ipad,192.168.239.7,2070
17:35:55,ipad,192.168.239.7,1507
17:36:00,ipad,192.168.239.7,677
17:36:04,ipad,192.168.239.7,2275
17:36:18,ipad,192.168.239.7,3103
17:36:19,ipad,192.168.239.7,3564
17:36:30,ipad,192.168.239.7,3626
17:36:33,ipad,192.168.239.7,3293
17:36:36,ipad,192.168.239.7,891
17:36:38,ipad,192.168.239.7,2440
17:36:48,ipad,192.168.239.7,3775
17:36:52,ipad,192.168.239.7,3684
17:37:02,ipad,192.168.239.7,2644
17:37:03,ipad,192.168.239.7,735
17:37:06,ipad,192.168.239.7,2219
17:37:07,ipad,192.168.239.7,2041
17:37:20,ipad,192.168.239.7,870
17:37:23,ipad,192.168.239.7,3192
17:37:27,ipad,192.168.239.7,555
17:37:28,ipad,192.168.239.7,2585
17:37:32,ipad,192.168.239.7,2927
17:37:41,ipad,192.168.239.7,3634
17:37:46,ipad,192.168.239.7,559
17:37:49,ipad,192.168.239.7,1053
17:37:52,ipad,192.168.239.7,1106
17:37:53,ipad,192.168.239.7,3630
17:37:55,ipad,192.168.239.7,3380
17:37:59,ipad,192.168.239.7,1569
17:38:04,ipad,192.168.239.7,3105
17:38:06,ipad,192.168.239.7,1092
17:38:08,ipad,192.168.239.7,3305
17:38:09,ipad,192.168.239.7,1978
17:38:13,ipad,192.168.239.7,2952
17:38:14,ipad,192.168.239.7,1421
17:38:23,ipad,192.168.239.7,3895
17:38:25,ipad,192.168.239.7,1045
17:38:26,ipad,192.168.239.7,2466
17:38:28,ipad,192.168.239.7,2326
17:38:30,ipad,192.168.239.7,898
17:38:31,ipad,192.168.239.7,319
17:38:37,ipad,192.168.239.7,1064
17:38:59,ipad,192.168.239.7,1888
17:39:00,ipad,192.168.239.7,3867
17:39:08,ipad,192.168.239.7,2142
17:39:09,ipad,192.168.239.7,3224
17:39:10,ipad,192.168.239.7,2243
17:39:13,ipad,192.168.239.7,856
17:39:17,ipad,192.168.239.7,1221
17:39:18,ipad,192.168.239.7,2945
17:39:20,ipad,192.168.239.7,458
17:39:22,ipad,192.168.239.7,1414
17:39:23,ipad,192.168.239.7,2398
17:39:29,ipad,192.168.239.7,2964
17:39:32,ipad,192.168.239.7,3423
17:39:33,ipad,192.168.239.7,2815
17:39:35,ipad,192.168.239.7,3717
17:39:38,ipad,192.168.239.7,1587
17:39:40,ipad,192.168.239.7,405
17:39:41,ipad,192.168.239.7,3320
17:39:44,ipad,192.168.239.7,1801
17:39:45,ipad,192.168.239.7,3056
17:39:53,ipad,192.168.239.7,611
17:39:55,ipad,192.168.239.7,3588
17:40:01,ipad,192.168.239.7,708
17:40:04,ipad,192.168.239.7,1387
17:40:16,ipad,192.168.239.7,3470
17:40:19,ipad,192.168.239.7,2682
17:40:21,ipad,192.168.239.7,2732
17:40:22,ipad,192.168.239.7,2896
17:40:24,ipad,192.168.239.7,472
17:40:34,ipad,192.168.239.7,3696
17:40:38,ipad,192.168.239.7,3499
17:40:39,ipad,192.168.239.7,2207
17:40:40,ipad,192.168.239.7,2651
17:40:44,ipad,192.168.239.7,395
17:40:45,ipad,192.168.239.7,860
17:40:46,ipad,192.168.239.7,3216
17:40:49,ipad,192.168.239.7,1715
17:40:50,ipad,192.168.239.7,550
17:40:51,ipad,192.168.239.7,2385
17:41:06,ipad,192.168.239.7,656
17:41:08,ipad,192.168.239.7,706
17:41:12,ipad,192.168.239.7,1992
17:41:18,ipad,192.168.239.7,1840
17:41:26,ipad,192.168.239.7,1312
17:41:30,ipad,192.168.239.7,3673
17:41:31,ipad,192.168.239.7,3659
17:41:34,ipad,192.168.239.7,2847
17:41:41,ipad,192.168.239.7,1360
17:41:43,ipad,192.168.239.7,2257
17:41:48,ipad,192.168.239.7,2635
17:41:52,ipad,192.168.239.7,600
17:41:53,ipad,192.168.239.7,3136
17:41:54,ipad,192.168.239.7,1301
17:41:55,ipad,192.168.239.7,1562
17:41:58,ipad,192.168.239.7,2067
17:42:01,ipad,192.168.239.7,2155
17:42:02,ipad,192.168.239.7,1656
17:42:05,ipad,192.168.239.7,672
17:42:06,ipad,192.168.239.7,1547
17:42:08,ipad,192.168.239.7,2843
17:42:12,ipad,192.168.239.7,1843
17:42:20,ipad,192.168.239.7,2771
17:42:21,ipad,192.168.239.7,2477
17:42:25,ipad,192.168.239.7,565
17:42:32,ipad,192.168.239.7,650
17:42:40,ipad,192.168.239.7,3734
17:42:43,ipad,192.168.239.7,2032
17:42:45,ipad,192.168.239.7,485
17:43:00,ipad,192.168.239.7,1358
17:43:02,ipad,192.168.239.7,1655
17:43:03,ipad,192.168.239.7,3045
17:43:04,ipad,192.168.239.7,1822
17:43:06,ipad,192.168.239.7,3076
